datetime,volume_demand,volume_production,spot_price,krs_temp_2m,krs_app_temp,stv_temp_2m,stv_app_temp,gas_price
2016-05-15 19:00:00,3479.0,4907.0,22.21,11.1,8.2,8.1,2.2,1.96
2016-05-15 20:00:00,3556.0,4803.0,22.17,10.3,7.6,7.6,2.0,1.96
2016-05-15 21:00:00,3434.0,4546.0,21.74,9.5,7.0,7.0,1.8,1.96
2016-05-15 22:00:00,3338.0,4164.0,21.49,8.6,5.8,6.6,2.3,1.96
2016-05-15 23:00:00,3227.0,3442.0,20.12,7.9,4.8,6.1,1.8,1.96
2016-05-16 00:00:00,3197.0,3080.0,18.67,7.5,4.1,5.9,1.2,1.96
2016-05-16 01:00:00,3210.0,2995.0,18.52,7.1,3.6,5.6,0.6,1.96
2016-05-16 02:00:00,3170.0,2985.0,18.48,6.8,3.2,5.6,0.5,1.96
2016-05-16 03:00:00,3191.0,3467.0,19.78,6.5,3.0,5.4,0.5,1.96
2016-05-16 04:00:00,3336.0,4386.0,21.33,6.3,3.0,5.3,0.5,1.96
2016-05-16 05:00:00,3425.0,4773.0,22.03,7.1,4.0,5.7,0.9,1.96
2016-05-16 06:00:00,3520.0,5062.0,22.54,8.8,6.2,6.4,1.3,1.96
2016-05-16 07:00:00,3667.0,5583.0,22.91,10.4,8.2,7.0,1.9,1.96
2016-05-16 08:00:00,3734.0,5882.0,23.11,11.6,9.5,7.8,2.9,1.96
2016-05-16 09:00:00,3750.0,6083.0,23.35,12.3,10.2,8.2,3.1,1.96
2016-05-16 10:00:00,3654.0,5522.0,22.9,12.9,11.3,8.8,4.0,1.96
2016-05-16 11:00:00,3612.0,5322.0,22.67,13.6,12.3,8.9,4.4,1.96
2016-05-16 12:00:00,3589.0,5209.0,22.38,14.3,12.6,8.9,4.1,1.96
2016-05-16 13:00:00,3533.0,5019.0,22.0,14.7,12.6,8.8,3.7,1.96
2016-05-16 14:00:00,3531.0,5076.0,22.14,14.8,12.1,8.7,3.3,1.96
2016-05-16 15:00:00,3505.0,5472.0,22.75,14.5,11.2,8.7,2.9,1.96
2016-05-16 16:00:00,3540.0,6026.0,23.23,14.0,10.4,8.7,2.8,1.96
2016-05-16 17:00:00,3531.0,6616.0,23.86,13.3,9.8,8.6,2.9,1.96
2016-05-16 18:00:00,3489.0,6651.0,23.9,12.4,8.8,8.4,2.9,1.96
2016-05-16 19:00:00,3559.0,6910.0,23.92,11.7,8.0,8.2,3.0,1.96
2016-05-16 20:00:00,3539.0,6401.0,23.7,10.6,6.7,8.0,3.0,1.96
2016-05-16 21:00:00,3454.0,5475.0,22.9,9.6,5.7,7.6,2.9,1.96
2016-05-16 22:00:00,3312.0,5095.0,23.05,8.7,4.7,7.4,2.8,1.96
2016-05-16 23:00:00,3247.0,4810.0,22.55,8.0,4.2,7.6,3.0,1.96
2016-05-17 00:00:00,3195.0,4524.0,22.09,7.4,3.7,7.3,2.8,1.91
2016-05-17 01:00:00,3130.0,4207.0,21.6,7.0,3.2,7.3,2.7,1.91
2016-05-17 02:00:00,3143.0,4238.0,21.73,6.8,2.9,7.1,2.5,1.91
2016-05-17 03:00:00,3198.0,4861.0,22.91,6.5,2.7,7.1,2.4,1.91
2016-05-17 04:00:00,3357.0,6667.0,23.96,6.5,2.6,7.3,2.5,1.91
2016-05-17 05:00:00,3553.0,7012.0,24.3,7.1,3.4,7.7,2.8,1.91
2016-05-17 06:00:00,3671.0,7207.0,24.48,8.4,5.0,8.0,3.2,1.91
2016-05-17 07:00:00,3707.0,7335.0,24.71,10.1,7.2,8.4,3.5,1.91
2016-05-17 08:00:00,3581.0,7246.0,24.52,11.7,9.5,8.7,3.9,1.91
2016-05-17 09:00:00,3516.0,7326.0,24.16,13.1,11.6,9.3,4.4,1.91
2016-05-17 10:00:00,3486.0,7026.0,23.91,14.1,13.1,9.4,5.0,1.91
2016-05-17 11:00:00,3460.0,7165.0,24.02,14.9,14.0,9.5,5.6,1.91
2016-05-17 12:00:00,3438.0,7100.0,23.95,15.3,14.0,9.6,5.6,1.91
2016-05-17 13:00:00,3356.0,6864.0,23.88,15.4,13.6,9.6,5.7,1.91
2016-05-17 14:00:00,3337.0,6831.0,23.88,15.3,12.9,9.4,5.2,1.91
2016-05-17 15:00:00,3368.0,7037.0,23.97,14.8,11.5,8.9,4.7,1.91
2016-05-17 16:00:00,3413.0,7066.0,24.1,14.0,10.4,8.7,4.5,1.91
2016-05-17 17:00:00,3448.0,7065.0,24.18,13.0,9.2,8.6,4.6,1.91
2016-05-17 18:00:00,3403.0,7027.0,24.35,12.0,8.0,8.4,4.7,1.91
2016-05-17 19:00:00,3512.0,7383.0,24.62,10.5,6.4,8.2,4.8,1.91
2016-05-17 20:00:00,3591.0,7400.0,25.12,9.5,5.3,7.9,4.9,1.91
2016-05-17 21:00:00,3394.0,6998.0,24.16,8.8,4.4,7.5,4.7,1.91
2016-05-17 22:00:00,3391.0,6490.0,23.73,8.3,3.9,7.5,5.7,1.91
2016-05-17 23:00:00,3299.0,6179.0,23.47,8.0,3.6,7.0,5.3,1.91
2016-05-18 00:00:00,3242.0,5608.0,23.12,7.8,3.5,6.8,4.8,1.97
2016-05-18 01:00:00,3246.0,5105.0,22.37,7.8,3.4,7.3,5.0,1.97
2016-05-18 02:00:00,3368.0,5480.0,22.75,7.9,3.6,7.0,4.5,1.97
2016-05-18 03:00:00,3427.0,6817.0,23.94,7.9,3.8,6.7,3.9,1.97
2016-05-18 04:00:00,3632.0,7558.0,26.06,8.1,4.2,7.1,4.2,1.97
2016-05-18 05:00:00,4015.0,7884.0,26.72,8.5,4.9,7.7,4.7,1.97
2016-05-18 06:00:00,4097.0,7734.0,26.97,9.3,5.5,8.2,5.1,1.97
2016-05-18 07:00:00,4044.0,7884.0,26.73,10.1,6.4,8.9,5.7,1.97
2016-05-18 08:00:00,4138.0,7997.0,26.55,10.4,6.9,9.2,5.9,1.97
2016-05-18 09:00:00,4057.0,7950.0,26.31,10.8,7.4,9.5,6.2,1.97
2016-05-18 10:00:00,4039.0,7935.0,26.37,11.4,8.0,9.9,6.3,1.97
2016-05-18 11:00:00,4007.0,7788.0,26.19,11.6,8.3,10.5,6.5,1.97
2016-05-18 12:00:00,3987.0,7838.0,26.1,11.8,8.5,10.7,6.7,1.97
2016-05-18 13:00:00,3987.0,7801.0,25.86,12.0,8.7,10.8,7.1,1.97
2016-05-18 14:00:00,3969.0,7768.0,25.78,12.3,9.0,11.2,7.6,1.97
2016-05-18 15:00:00,3931.0,7902.0,25.66,12.4,9.4,11.3,8.2,1.97
2016-05-18 16:00:00,3889.0,7941.0,25.53,12.2,9.7,11.0,7.9,1.97
2016-05-18 17:00:00,3915.0,7999.0,25.59,11.9,9.6,10.8,7.8,1.97
2016-05-18 18:00:00,3903.0,7962.0,25.53,11.4,9.3,10.6,8.0,1.97
2016-05-18 19:00:00,3797.0,7596.0,25.52,10.7,8.8,10.4,8.0,1.97
2016-05-18 20:00:00,3724.0,7597.0,25.38,10.4,8.9,10.3,8.0,1.97
2016-05-18 21:00:00,3515.0,7319.0,24.59,10.2,8.7,10.0,7.9,1.97
2016-05-18 22:00:00,3379.0,5947.0,24.48,10.1,8.6,9.6,7.3,1.97
2016-05-18 23:00:00,3268.0,5274.0,22.91,10.0,8.3,9.5,7.6,1.97
2016-05-19 00:00:00,3205.0,4976.0,22.23,9.9,8.2,9.4,8.1,1.91
2016-05-19 01:00:00,3170.0,4863.0,21.95,9.8,8.1,9.4,8.5,1.91
2016-05-19 02:00:00,3212.0,4997.0,22.29,9.8,8.0,9.4,8.5,1.91
2016-05-19 03:00:00,3317.0,5681.0,23.9,9.8,7.8,9.3,8.2,1.91
2016-05-19 04:00:00,3599.0,7039.0,24.81,9.8,7.7,9.2,7.8,1.91
2016-05-19 05:00:00,3900.0,7515.0,25.35,10.0,7.8,9.1,7.4,1.91
2016-05-19 06:00:00,4019.0,7817.0,26.02,10.5,8.2,8.8,7.0,1.91
2016-05-19 07:00:00,4000.0,7799.0,25.92,11.0,8.5,8.9,7.2,1.91
2016-05-19 08:00:00,3937.0,7786.0,25.92,11.7,9.1,9.0,7.6,1.91
2016-05-19 09:00:00,3915.0,7728.0,25.57,12.2,9.5,9.8,8.5,1.91
2016-05-19 10:00:00,3858.0,7736.0,25.42,12.7,10.1,10.6,9.3,1.91
2016-05-19 11:00:00,3754.0,7513.0,25.54,13.1,10.4,11.0,9.1,1.91
2016-05-19 12:00:00,3854.0,7629.0,25.55,13.3,10.3,10.8,8.7,1.91
2016-05-19 13:00:00,3852.0,7667.0,25.16,13.2,10.1,11.0,8.9,1.91
2016-05-19 14:00:00,3801.0,7496.0,25.03,13.4,10.1,10.9,8.7,1.91
2016-05-19 15:00:00,3707.0,7423.0,24.97,13.2,9.9,10.8,8.5,1.91
2016-05-19 16:00:00,3782.0,7529.0,24.91,13.1,10.0,10.4,7.9,1.91
2016-05-19 17:00:00,3730.0,7425.0,24.87,12.7,9.9,10.2,7.7,1.91
2016-05-19 18:00:00,3707.0,7289.0,24.87,12.1,9.6,10.2,7.5,1.91
2016-05-19 19:00:00,3690.0,7205.0,24.86,11.2,9.2,10.3,7.8,1.91
2016-05-19 20:00:00,3630.0,7002.0,24.8,10.4,8.6,10.3,7.6,1.91
2016-05-19 21:00:00,3455.0,6682.0,24.66,9.6,7.9,10.0,7.2,1.91
2016-05-19 22:00:00,3317.0,6080.0,23.94,9.2,8.0,9.4,6.5,1.91
2016-05-19 23:00:00,3253.0,5899.0,23.02,9.1,7.8,9.3,6.3,1.91
2016-05-20 00:00:00,3177.0,5225.0,21.57,8.9,7.7,9.4,6.3,1.83
2016-05-20 01:00:00,3198.0,5123.0,21.34,8.9,7.6,9.5,6.0,1.83
2016-05-20 02:00:00,3169.0,5102.0,21.52,8.8,7.4,9.5,5.6,1.83
2016-05-20 03:00:00,3231.0,6002.0,23.23,8.7,7.1,9.5,5.6,1.83
2016-05-20 04:00:00,3518.0,6981.0,24.31,8.9,7.0,9.4,5.6,1.83
2016-05-20 05:00:00,3891.0,7554.0,24.77,9.5,7.2,9.3,5.5,1.83
2016-05-20 06:00:00,3983.0,7694.0,25.3,9.9,7.5,9.2,5.3,1.83
2016-05-20 07:00:00,3965.0,7716.0,25.3,9.8,7.6,9.3,5.7,1.83
2016-05-20 08:00:00,3967.0,7590.0,25.14,10.0,7.5,9.8,6.6,1.83
2016-05-20 09:00:00,3963.0,7532.0,24.97,10.2,7.5,10.2,7.1,1.83
2016-05-20 10:00:00,3997.0,7520.0,24.8,10.8,8.4,10.3,7.3,1.83
2016-05-20 11:00:00,3968.0,6940.0,24.3,11.3,9.1,10.3,7.2,1.83
2016-05-20 12:00:00,3935.0,6772.0,24.22,11.8,9.6,10.8,7.9,1.83
2016-05-20 13:00:00,3811.0,6670.0,24.2,12.1,9.6,10.4,7.6,1.83
2016-05-20 14:00:00,3888.0,7159.0,24.35,12.2,9.3,10.7,8.1,1.83
2016-05-20 15:00:00,3836.0,7307.0,24.42,11.9,8.4,10.4,8.1,1.83
2016-05-20 16:00:00,3832.0,7225.0,24.42,11.6,8.1,10.5,8.6,1.83
2016-05-20 17:00:00,3785.0,7130.0,24.37,11.3,7.8,10.7,8.6,1.83
2016-05-20 18:00:00,4012.0,7028.0,24.35,10.9,7.3,10.7,8.8,1.83
2016-05-20 19:00:00,3654.0,6925.0,24.32,10.5,7.3,10.1,8.2,1.83
2016-05-20 20:00:00,3643.0,6802.0,24.29,10.2,7.1,9.7,8.2,1.83
2016-05-20 21:00:00,3507.0,6376.0,23.97,9.8,6.8,9.6,7.9,1.83
2016-05-20 22:00:00,3420.0,6410.0,24.03,9.5,6.8,9.4,7.6,1.83
2016-05-20 23:00:00,3267.0,5663.0,23.49,9.3,6.6,9.3,7.4,1.83
2016-05-21 00:00:00,3226.0,5327.0,22.6,9.1,6.6,9.3,7.5,1.81
2016-05-21 01:00:00,3228.0,4965.0,21.75,8.9,6.6,9.0,7.0,1.81
2016-05-21 02:00:00,3228.0,4818.0,21.48,8.8,6.7,8.8,6.5,1.81
2016-05-21 03:00:00,3177.0,4876.0,21.01,8.8,6.8,8.6,5.9,1.81
2016-05-21 04:00:00,3198.0,5060.0,21.6,9.0,7.2,8.5,5.4,1.81
2016-05-21 05:00:00,3277.0,5658.0,23.07,9.5,7.8,8.6,5.3,1.81
2016-05-21 06:00:00,3343.0,5721.0,23.49,10.4,8.4,9.2,5.8,1.81
2016-05-21 07:00:00,3489.0,5812.0,23.48,11.0,9.0,10.0,6.1,1.81
2016-05-21 08:00:00,3592.0,5669.0,23.48,11.3,9.2,10.7,6.8,1.81
2016-05-21 09:00:00,3566.0,5612.0,23.35,11.6,9.5,11.2,7.2,1.81
2016-05-21 10:00:00,3548.0,5563.0,22.87,11.9,10.0,11.0,7.3,1.81
2016-05-21 11:00:00,3529.0,5478.0,22.32,11.9,9.7,11.4,7.6,1.81
2016-05-21 12:00:00,3548.0,5317.0,21.94,12.0,9.7,11.5,7.3,1.81
2016-05-21 13:00:00,3543.0,5240.0,21.85,11.7,9.1,11.3,7.1,1.81
2016-05-21 14:00:00,3595.0,5150.0,21.69,11.1,8.7,11.0,7.2,1.81
2016-05-21 15:00:00,3667.0,5558.0,22.14,11.0,8.8,10.9,7.2,1.81
2016-05-21 16:00:00,3769.0,6210.0,23.59,11.0,8.6,10.8,7.0,1.81
2016-05-21 17:00:00,3715.0,6802.0,23.95,11.4,8.9,11.0,7.6,1.81
2016-05-21 18:00:00,3597.0,6826.0,23.92,11.6,9.2,11.1,7.7,1.81
2016-05-21 19:00:00,3532.0,6783.0,23.9,11.4,9.5,10.9,7.6,1.81
2016-05-21 20:00:00,3513.0,6487.0,23.87,11.3,9.5,10.9,7.5,1.81
2016-05-21 21:00:00,3404.0,5857.0,23.42,11.3,9.7,10.9,7.5,1.81
2016-05-21 22:00:00,3235.0,4731.0,21.94,11.2,9.6,11.1,7.8,1.81
2016-05-21 23:00:00,3165.0,4348.0,21.01,11.1,9.5,11.1,7.8,1.81
2016-05-22 00:00:00,3101.0,4130.0,20.3,11.0,9.3,11.1,7.8,1.81
2016-05-22 01:00:00,3078.0,4244.0,20.43,11.0,9.0,11.1,7.9,1.81
2016-05-22 02:00:00,3057.0,4253.0,20.52,10.9,9.2,11.1,7.8,1.81
2016-05-22 03:00:00,3050.0,4187.0,19.92,11.1,9.5,11.1,7.8,1.81
2016-05-22 04:00:00,3068.0,4114.0,19.82,11.3,9.6,11.1,7.9,1.81
2016-05-22 05:00:00,3124.0,4453.0,20.79,11.6,10.4,11.0,8.0,1.81
2016-05-22 06:00:00,3316.0,4851.0,21.86,12.0,10.3,11.1,8.1,1.81
2016-05-22 07:00:00,3512.0,5207.0,22.69,12.2,10.6,11.1,8.1,1.81
2016-05-22 08:00:00,3607.0,5251.0,22.69,12.4,11.1,11.2,8.0,1.81
2016-05-22 09:00:00,3605.0,5145.0,22.97,11.9,11.2,11.3,8.4,1.81
2016-05-22 10:00:00,3628.0,5035.0,22.97,12.1,11.5,11.4,9.5,1.81
2016-05-22 11:00:00,3628.0,5086.0,22.77,12.8,12.2,11.3,9.7,1.81
2016-05-22 12:00:00,3625.0,4969.0,22.49,12.9,11.8,11.2,10.1,1.81
2016-05-22 13:00:00,3602.0,5115.0,22.18,12.9,12.0,11.3,10.5,1.81
2016-05-22 14:00:00,3501.0,5182.0,22.17,12.9,12.4,11.4,11.3,1.81
2016-05-22 15:00:00,3477.0,4920.0,21.84,13.2,13.0,11.7,11.8,1.81
2016-05-22 16:00:00,3479.0,4934.0,21.86,13.3,13.2,11.9,11.7,1.81
2016-05-22 17:00:00,3457.0,5452.0,23.22,13.3,13.4,11.6,10.9,1.81
2016-05-22 18:00:00,3406.0,5573.0,23.71,13.3,13.9,11.5,10.5,1.81
2016-05-22 19:00:00,3386.0,5806.0,23.85,13.0,13.6,11.3,10.1,1.81
2016-05-22 20:00:00,3350.0,5706.0,23.84,12.8,13.4,11.0,9.4,1.81
2016-05-22 21:00:00,3221.0,5203.0,22.9,12.4,12.6,10.7,8.8,1.81
2016-05-22 22:00:00,3139.0,4831.0,22.07,12.3,12.1,10.7,8.5,1.81
2016-05-22 23:00:00,3051.0,4238.0,20.82,12.2,11.7,10.5,8.2,1.81
2016-05-23 00:00:00,3031.0,3862.0,19.51,12.1,11.6,10.2,7.7,1.81
2016-05-23 01:00:00,3015.0,3726.0,18.91,11.9,11.5,10.0,7.2,1.81
2016-05-23 02:00:00,2995.0,3744.0,19.46,11.5,10.7,9.8,7.0,1.81
2016-05-23 03:00:00,3030.0,4733.0,21.4,11.0,10.0,9.8,6.7,1.81
2016-05-23 04:00:00,3380.0,6259.0,23.67,11.2,10.2,9.7,6.3,1.81
2016-05-23 05:00:00,3776.0,6958.0,25.23,11.7,11.0,9.8,5.9,1.81
2016-05-23 06:00:00,3929.0,7279.0,26.78,12.7,12.5,9.9,5.9,1.81
2016-05-23 07:00:00,3943.0,7259.0,26.67,13.6,14.1,10.1,6.1,1.81
2016-05-23 08:00:00,3945.0,7128.0,25.85,14.4,14.8,10.5,6.2,1.81
2016-05-23 09:00:00,3805.0,6940.0,25.72,15.4,15.6,11.2,6.7,1.81
2016-05-23 10:00:00,3853.0,6969.0,25.73,16.0,15.8,11.5,7.0,1.81
2016-05-23 11:00:00,3828.0,6978.0,25.67,16.2,16.0,11.7,7.2,1.81
2016-05-23 12:00:00,3788.0,6983.0,25.6,16.1,15.7,11.9,7.3,1.81
2016-05-23 13:00:00,3839.0,6848.0,25.38,16.2,15.5,11.8,7.1,1.81
2016-05-23 14:00:00,3794.0,6836.0,25.04,16.1,15.5,12.0,7.0,1.81
2016-05-23 15:00:00,3764.0,6783.0,24.97,16.1,15.7,11.7,6.4,1.81
2016-05-23 16:00:00,3748.0,6746.0,24.37,15.9,15.5,11.3,5.7,1.81
2016-05-23 17:00:00,3700.0,6629.0,24.09,15.6,15.4,10.8,5.1,1.81
2016-05-23 18:00:00,3678.0,6632.0,24.03,14.9,14.8,10.3,4.6,1.81
2016-05-23 19:00:00,3626.0,6486.0,24.03,13.8,13.5,10.0,4.0,1.81
2016-05-23 20:00:00,3528.0,5991.0,23.88,13.0,12.4,9.9,3.7,1.81
2016-05-23 21:00:00,3364.0,4965.0,22.71,12.6,12.3,9.7,3.7,1.81
2016-05-23 22:00:00,3294.0,4601.0,21.47,12.4,12.0,9.5,4.3,1.81
2016-05-23 23:00:00,3212.0,4405.0,21.06,12.4,11.8,9.3,3.7,1.81
2016-05-24 00:00:00,3168.0,4050.0,19.99,12.5,11.7,9.1,3.4,1.96
2016-05-24 01:00:00,3149.0,3896.0,19.62,12.5,11.8,8.9,3.4,1.96
2016-05-24 02:00:00,3170.0,4075.0,20.3,12.3,11.6,8.7,3.2,1.96
2016-05-24 03:00:00,3175.0,4895.0,22.11,12.3,11.4,8.7,3.3,1.96
2016-05-24 04:00:00,3576.0,6151.0,23.86,12.3,11.2,8.7,3.3,1.96
2016-05-24 05:00:00,4017.0,6848.0,25.12,12.5,11.0,8.8,3.5,1.96
2016-05-24 06:00:00,3995.0,6699.0,24.08,13.0,11.5,9.3,4.1,1.96
2016-05-24 07:00:00,3952.0,6764.0,24.06,13.8,11.8,10.1,5.3,1.96
2016-05-24 08:00:00,3964.0,6812.0,24.02,14.4,12.0,10.9,6.4,1.96
2016-05-24 09:00:00,3903.0,6784.0,23.96,15.0,12.0,12.1,7.8,1.96
2016-05-24 10:00:00,3919.0,6798.0,23.92,15.8,12.5,13.0,9.8,1.96
2016-05-24 11:00:00,3855.0,6632.0,23.91,16.2,13.1,13.4,10.1,1.96
2016-05-24 12:00:00,3839.0,6331.0,23.75,16.7,14.0,13.8,10.8,1.96
2016-05-24 13:00:00,3823.0,6578.0,23.97,17.0,14.4,13.8,10.1,1.96
2016-05-24 14:00:00,3823.0,6644.0,24.0,17.2,14.6,13.7,9.8,1.96
2016-05-24 15:00:00,3755.0,6626.0,23.96,16.8,14.4,13.5,9.7,1.96
2016-05-24 16:00:00,3724.0,6409.0,23.89,16.4,14.3,13.5,9.9,1.96
2016-05-24 17:00:00,3640.0,6610.0,24.01,15.9,14.2,13.6,10.1,1.96
2016-05-24 18:00:00,3674.0,6582.0,24.04,15.3,13.2,13.3,9.9,1.96
2016-05-24 19:00:00,3649.0,6571.0,23.99,14.4,12.0,12.9,9.8,1.96
2016-05-24 20:00:00,3634.0,6501.0,23.91,13.5,10.6,12.2,9.6,1.96
2016-05-24 21:00:00,3469.0,5366.0,23.24,12.9,9.5,11.5,9.3,1.96
2016-05-24 22:00:00,3336.0,4682.0,21.64,12.5,8.6,11.2,9.5,1.96
2016-05-24 23:00:00,3221.0,4266.0,21.11,12.1,7.8,10.9,9.7,1.96
2016-05-25 00:00:00,3158.0,4231.0,20.88,11.8,7.2,10.8,9.9,1.91
2016-05-25 01:00:00,3139.0,3971.0,20.38,11.7,6.9,10.2,9.1,1.91
2016-05-25 02:00:00,3134.0,4265.0,20.94,11.5,6.6,10.1,8.8,1.91
2016-05-25 03:00:00,3439.0,5341.0,22.25,11.4,6.4,9.8,8.3,1.91
2016-05-25 04:00:00,3717.0,6581.0,23.66,11.4,6.4,10.0,8.5,1.91
2016-05-25 05:00:00,4000.0,6964.0,25.55,11.6,6.8,10.9,9.3,1.91
2016-05-25 06:00:00,3938.0,6893.0,25.96,12.0,6.4,12.3,10.9,1.91
2016-05-25 07:00:00,3854.0,6921.0,25.91,12.4,6.8,13.0,11.3,1.91
2016-05-25 08:00:00,3799.0,6861.0,25.72,12.8,7.4,13.5,11.5,1.91
2016-05-25 09:00:00,3741.0,6842.0,25.6,13.6,8.1,14.1,12.4,1.91
2016-05-25 10:00:00,3732.0,6833.0,25.0,14.3,9.7,14.7,13.1,1.91
2016-05-25 11:00:00,3772.0,6758.0,24.56,14.8,10.9,15.2,14.0,1.91
2016-05-25 12:00:00,3710.0,6660.0,24.06,15.3,11.7,15.4,14.1,1.91
2016-05-25 13:00:00,3692.0,6616.0,23.87,15.4,12.0,15.4,13.9,1.91
2016-05-25 14:00:00,3662.0,6603.0,23.84,15.4,11.9,15.3,13.4,1.91
2016-05-25 15:00:00,3635.0,6657.0,23.9,15.1,11.6,15.2,12.5,1.91
2016-05-25 16:00:00,3530.0,6315.0,23.64,14.8,11.1,15.0,11.9,1.91
2016-05-25 17:00:00,3539.0,6336.0,23.59,14.2,11.1,14.8,12.2,1.91
2016-05-25 18:00:00,3585.0,6374.0,23.57,13.6,11.2,14.3,12.3,1.91
2016-05-25 19:00:00,3594.0,6497.0,23.6,13.1,11.3,13.2,11.8,1.91
2016-05-25 20:00:00,3541.0,6048.0,23.28,12.2,10.7,12.2,11.3,1.91
2016-05-25 21:00:00,3416.0,4993.0,22.64,11.7,10.5,9.9,8.4,1.91
2016-05-25 22:00:00,3326.0,4757.0,22.76,11.2,10.0,9.0,7.1,1.91
2016-05-25 23:00:00,3239.0,4786.0,22.51,10.6,9.2,8.7,6.9,1.91
2016-05-26 00:00:00,3292.0,4841.0,22.46,9.7,8.2,8.6,7.0,1.77
2016-05-26 01:00:00,3273.0,4848.0,22.46,9.4,7.8,8.1,6.7,1.77
2016-05-26 02:00:00,3234.0,4808.0,22.58,9.2,7.5,8.1,6.9,1.77
2016-05-26 03:00:00,3258.0,5340.0,23.22,9.0,7.1,8.2,7.3,1.77
2016-05-26 04:00:00,3560.0,6113.0,24.3,9.2,7.1,8.4,7.3,1.77
2016-05-26 05:00:00,3863.0,6870.0,26.66,10.4,8.3,9.7,8.4,1.77
2016-05-26 06:00:00,3926.0,7392.0,28.43,12.4,10.4,11.0,10.0,1.77
2016-05-26 07:00:00,3887.0,7242.0,27.94,13.2,10.5,12.3,11.2,1.77
2016-05-26 08:00:00,3779.0,6403.0,25.57,13.9,11.3,12.9,11.4,1.77
2016-05-26 09:00:00,3810.0,6289.0,24.65,14.5,12.8,13.6,11.9,1.77
2016-05-26 10:00:00,3678.0,6122.0,23.93,15.1,14.3,14.0,12.9,1.77
2016-05-26 11:00:00,3663.0,6206.0,23.92,15.6,15.5,13.8,12.3,1.77
2016-05-26 12:00:00,3695.0,6332.0,24.69,15.6,14.3,14.0,12.5,1.77
2016-05-26 13:00:00,3688.0,6362.0,25.16,14.9,12.7,14.0,11.9,1.77
2016-05-26 14:00:00,3715.0,6546.0,25.76,14.3,12.1,14.1,11.4,1.77
2016-05-26 15:00:00,3613.0,6599.0,25.76,14.4,11.9,13.9,10.7,1.77
2016-05-26 16:00:00,3575.0,6555.0,25.47,14.6,12.4,13.6,10.0,1.77
2016-05-26 17:00:00,3593.0,6686.0,25.24,14.4,12.6,13.1,9.8,1.77
2016-05-26 18:00:00,3579.0,6489.0,25.22,13.8,12.3,12.8,9.8,1.77
2016-05-26 19:00:00,3554.0,6539.0,25.02,13.2,11.8,12.1,9.1,1.77
2016-05-26 20:00:00,3559.0,6420.0,24.85,12.2,11.0,11.4,8.6,1.77
2016-05-26 21:00:00,3444.0,6152.0,24.06,11.1,10.7,10.1,7.5,1.77
2016-05-26 22:00:00,3244.0,5124.0,23.65,10.4,9.1,9.4,7.3,1.77
2016-05-26 23:00:00,3149.0,4402.0,22.85,9.9,8.3,9.1,7.2,1.77
2016-05-27 00:00:00,3111.0,3983.0,21.95,9.9,8.0,9.0,7.3,1.77
2016-05-27 01:00:00,3077.0,3817.0,20.61,10.0,7.8,8.8,7.0,1.77
2016-05-27 02:00:00,3089.0,4050.0,21.69,10.1,7.8,8.5,6.7,1.77
2016-05-27 03:00:00,3191.0,4903.0,23.45,10.3,8.0,8.6,6.9,1.77
2016-05-27 04:00:00,3566.0,6370.0,24.32,10.7,8.6,8.7,7.0,1.77
2016-05-27 05:00:00,3828.0,6952.0,26.34,11.6,9.7,9.5,7.8,1.77
2016-05-27 06:00:00,3860.0,7006.0,26.98,13.0,11.4,10.5,9.1,1.77
2016-05-27 07:00:00,3803.0,6813.0,26.91,14.6,13.0,11.7,10.3,1.77
2016-05-27 08:00:00,3799.0,6763.0,26.72,15.8,13.9,12.5,10.9,1.77
2016-05-27 09:00:00,3697.0,6703.0,26.35,16.8,14.8,13.1,11.4,1.77
2016-05-27 10:00:00,3714.0,6787.0,26.53,17.6,15.7,13.4,12.6,1.77
2016-05-27 11:00:00,3701.0,6806.0,26.03,18.1,17.1,13.3,11.5,1.77
2016-05-27 12:00:00,3656.0,6713.0,25.7,17.6,16.2,13.4,11.2,1.77
2016-05-27 13:00:00,3587.0,6714.0,24.23,16.9,15.1,13.9,11.5,1.77
2016-05-27 14:00:00,3577.0,6742.0,24.21,16.2,14.4,14.4,12.2,1.77
2016-05-27 15:00:00,3529.0,6797.0,24.18,15.9,14.3,14.2,11.3,1.77
2016-05-27 16:00:00,3488.0,6744.0,24.15,15.7,14.3,13.9,11.0,1.77
2016-05-27 17:00:00,3474.0,6712.0,24.08,15.8,14.7,13.1,10.2,1.77
2016-05-27 18:00:00,3453.0,6614.0,23.98,15.7,15.1,13.2,10.2,1.77
2016-05-27 19:00:00,3413.0,6522.0,23.94,15.7,15.7,12.9,10.0,1.77
2016-05-27 20:00:00,3402.0,6441.0,23.91,15.5,14.8,12.6,9.9,1.77
2016-05-27 21:00:00,3365.0,6231.0,23.86,13.5,13.0,11.8,9.3,1.77
2016-05-27 22:00:00,3232.0,6073.0,23.92,12.0,11.2,11.8,9.3,1.77
2016-05-27 23:00:00,3136.0,5358.0,23.6,11.3,10.1,11.6,9.6,1.77
2016-05-28 00:00:00,3015.0,4573.0,22.79,11.7,10.0,11.2,9.5,1.77
2016-05-28 01:00:00,2990.0,4329.0,22.14,11.8,9.8,11.0,9.6,1.77
2016-05-28 02:00:00,2961.0,4125.0,21.69,11.8,9.9,11.0,9.8,1.77
